#OTU_num,Kingdom,Phylum,Class,Order,Family,Genus,Species,Unassigned
ASV4843,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Roseomonas_genomospecies_5,False
ASV4844,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,False
ASV4845,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,,False
ASV4846,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,,,,False
ASV4847,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces_graevenitzii,False
ASV4848,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,False
ASV4849,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,,,False
ASV4850,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Azomonas_agilis,False
ASV4851,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Propionivibrio,,False
ASV4852,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,,False
ASV4853,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Propionivibrio,,False
ASV4854,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,,,False
ASV4855,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,Peptococcus,Peptococcus_niger,False
ASV4856,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Jeotgalicoccus,,False
ASV4857,Bacteria,,,,,,,False
ASV4861,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema_sp_522BH022,False
ASV4863,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,,False
ASV4864,Bacteria,,,,,,,False
ASV4865,Bacteria,,,,,,,False
ASV4866,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,,False
ASV4867,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,IheB3-7,,False
ASV4868,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,,False
ASV4869,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,False
ASV4870,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,,,,False
ASV4871,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum,,False
ASV4872,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Paludisphaera,,False
ASV4873,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,,False
ASV4874,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,,,,False
ASV4875,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,,False
ASV4876,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,False
ASV4877,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,,,,False
ASV4878,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,False
ASV4879,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum,,False
ASV4880,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Sphaerotilus,Sphaerotilus_natans,False
ASV4881,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,,False
ASV4882,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,False
ASV4884,Bacteria,,,,,,,False
ASV4886,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,,False
ASV4887,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,,,,False
ASV4888,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,Anaeromusa-Anaeroarcus,,False
ASV4889,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Lancefieldella_rimae,False
ASV4890,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,,False
ASV4891,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,,False
ASV4892,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylophilus,,False
ASV4893,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter_clade_CHAB-I-5_lineage,,False
ASV4894,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,False
ASV4895,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Propionivibrio,,False
ASV4896,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,,,False
ASV4897,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes_obesi,False
ASV4898,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus_sp_enrichment_culture_clone_AP20,False
ASV4899,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,,False
ASV4901,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,,False
ASV4902,Bacteria,,,,,,,False
ASV4903,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_plebeius,False
ASV4904,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unidentified_Rhizobiales,Phreatobacter,,False
ASV4905,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,,,False
ASV4906,Bacteria,,,,,,,False
ASV4907,Bacteria,,,,,,,False
ASV4908,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,,False
ASV4909,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,,False
ASV4910,Bacteria,,,,,,,False
ASV4911,Bacteria,,,,,,,False
ASV4912,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,unidentified_Lachnospiraceae,Clostridium_sp_Culture-41,False
